0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-79613.806857	-83492.661535	-61251.535863	-69212.467279	-91987.397312	-91509.181739	-93750.011176	-93750.011176
-142579.073319	-159909.274865	-137096.123349	-160330.024103	-173262.274058	-187500.022352	-184168.025454	-185961.462374
-159278.151009	-166881.678031	-122548.155194	-138415.144493	-183973.587629	-183016.754152	-187500.022352	-187500.022352
-79613.806857	-83492.661535	-61251.535863	-69212.467279	-91987.397312	-91509.181739	-93750.011176	-93750.011176
-142579.073319	-159909.274865	-137096.123349	-160330.024103	-173262.274058	-187500.022352	-184168.025454	-185961.462374
-159278.151009	-166881.678031	-122548.155194	-138415.144493	-183973.587629	-183016.754152	-187500.022352	-187500.022352
-142712.066199	-159911.442985	-137107.165111	-160340.037684	-173287.665640	-187500.022352	-184151.798088	-185891.322600
-159310.091652	-167094.041955	-122452.757949	-138404.572118	-183970.950123	-183014.921309	-187500.022352	-187500.022352
-142713.116731	-159935.158185	-137100.817216	-160416.882982	-173286.145721	-187500.022352	-184092.767130	-185911.573280
-159456.584985	-166884.024964	-122557.274706	-138393.038618	-183971.754786	-183014.630737	-187500.022352	-187500.022352
-142180.117033	-160000.000596	-136946.992510	-160681.281767	-173144.010978	-187500.022352	-183918.267062	-186262.696834
-159594.696414	-166956.668133	-122536.420528	-138379.091129	-183967.552658	-183010.406257	-187500.022352	-187500.022352
-142508.486510	-160021.838250	-137004.324735	-160726.946381	-173211.312081	-187500.022352	-183862.924142	-186101.630163
-159805.182791	-166988.049983	-122543.282514	-138366.060062	-183964.669283	-183007.321716	-187500.022352	-187500.022352
-141851.747555	-160121.795252	-136827.388326	-161095.928978	-173041.036492	-187500.022352	-183623.291090	-186551.123744
-160043.295925	-166808.476068	-122653.655428	-138357.476992	-183969.027873	-183010.719181	-187500.022352	-187500.022352
-141890.192555	-160163.056572	-136811.317421	-161223.020997	-173039.293055	-187500.022352	-183534.934644	-186562.791355
-160186.391793	-167025.444451	-122569.948145	-138344.848257	-183965.228077	-183007.545234	-187500.022352	-187500.022352
-141845.198494	-160205.189610	-136786.037598	-161364.172264	-173019.936445	-187500.022352	-183427.467457	-186608.701838
-142713.116731	-159935.158185	-137100.817216	-160416.882982	-173286.145721	-187500.022352	-184092.767130	-185911.573280
