0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-1615.382924	-2551.608092	-2721.950736	-2700.381303	-74800.448096	-68865.970536	-74110.963835	-80970.110711
-926.345697	-2741.620271	-2588.130842	-2724.454132	-26879.693792	-42582.420121	-44364.390595	-48863.662644
-3381.617770	-4831.530730	-5768.247636	-5679.220638	-138211.989488	-124009.467543	-133508.891882	-151757.526607
379.912601	-5449.422353	-4728.578595	-5403.556574	-53714.661743	-85126.842275	-88954.176182	-97618.606403
-5756.401212	-6024.286869	-5760.335119	-5669.989368	-138206.513310	-124000.616252	-133502.745152	-151751.715154
-6180.525563	-5680.695853	-5922.921708	-5717.308011	-53872.554466	-85418.621948	-87457.771594	-98395.418930
-1615.382924	-2551.608092	-2721.950736	-2700.381303	-74800.448096	-68865.970536	-74110.963835	-80970.110711
-926.345697	-2741.620271	-2588.130842	-2724.454132	-26879.693792	-42582.420121	-44364.390595	-48863.662644
-3381.617770	-4831.530730	-5768.247636	-5679.220638	-138211.989488	-124009.467543	-133508.891882	-151757.526607
379.912601	-5449.422353	-4728.578595	-5403.556574	-53714.661743	-85126.842275	-88954.176182	-97618.606403
-5756.401212	-6024.286869	-5760.335119	-5669.989368	-138206.513310	-124000.616252	-133502.745152	-151751.715154
-6180.525563	-5680.695853	-5922.921708	-5717.308011	-53872.554466	-85418.621948	-87457.771594	-98395.418930
-5527.094665	-5945.452266	-5746.454686	-5669.072946	-138204.345191	-123998.872816	-133500.442922	-151749.435276
635.348336	-5435.631327	-4696.995580	-5381.763623	-53721.009638	-85107.217444	-89042.666738	-97568.605550
-3601.715398	-4898.943591	-5775.310788	-5679.041824	-138212.324764	-124009.154619	-133509.115399	-151757.861883
-4288.003360	-5598.463785	-5586.617361	-5609.684361	-53807.890869	-85320.095458	-87983.618734	-98127.779141
-6468.773659	-6505.542279	-5741.179674	-5662.859161	-138200.254822	-123992.614328	-133495.838463	-151744.964927
-4076.622912	-5577.184925	-5562.857457	-5577.117870	-53818.507948	-85288.914775	-88112.431838	-98051.827914
-3552.675671	-4951.850170	-5762.257369	-5678.080699	-138210.290755	-124007.232369	-133506.746114	-151755.514950
262.409480	-5448.304766	-4782.647465	-5402.282524	-53722.328391	-85129.055098	-88984.932182	-97616.326525
-5787.894820	-6047.085648	-5754.098982	-5669.877609	-138205.775703	-123999.431610	-133501.515806	-151750.575215
-6197.982275	-5683.109842	-5927.347353	-5719.878461	-53877.762422	-85425.036898	-87460.498507	-98401.945639
-5593.345236	-5985.573648	-5747.125238	-5671.017548	-138205.775703	-123999.789238	-133501.404047	-151750.552863
507.563413	-5438.224129	-4761.525066	-5386.055158	-53728.832749	-85114.370002	-89041.951483	-97577.859173
-3742.799609	-5004.823804	-5767.867657	-5678.572438	-138211.117770	-124007.433535	-133507.349611	-151756.252558
-4358.947797	-5600.989533	-5601.168347	-5610.936059	-53818.127968	-85325.437525	-88010.418476	-98127.957955
-4288.003360	-5598.463785	-5586.617361	-5609.684361	-53807.890869	-85320.095458	-87983.618734	-98127.779141
