0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
-2574.384519	-2847.813409	-2875.350758	-2837.688069	-64824.931601	-56256.636233	-59909.738291	-67996.375918
-836.357574	-2726.532844	-2520.114484	-2712.361838	-30004.668832	-59943.087094	-43828.842798	-56179.321549
-5428.277603	-5847.395163	-5699.180746	-5621.799007	-128577.940593	-111522.106710	-118616.773917	-133870.498403
-6119.214728	-5641.557949	-5875.625417	-5679.421804	-60144.230443	-120121.761575	-86428.898445	-112991.130411
-5573.340425	-5967.424031	-5691.268228	-5619.496777	-128574.945459	-111519.089224	-118613.756432	-133867.391511
-2574.384519	-2847.813409	-2875.350758	-2837.688069	-64824.931601	-56256.636233	-59909.738291	-67996.375918
-836.357574	-2726.532844	-2520.114484	-2712.361838	-30004.668832	-59943.087094	-43828.842798	-56179.321549
-5428.277603	-5847.395163	-5699.180746	-5621.799007	-128577.940593	-111522.106710	-118616.773917	-133870.498403
-6119.214728	-5641.557949	-5875.625417	-5679.421804	-60144.230443	-120121.761575	-86428.898445	-112991.130411
-5573.340425	-5967.424031	-5691.268228	-5619.496777	-128574.945459	-111519.089224	-118613.756432	-133867.391511
328.548292	-5409.368027	-4600.927782	-5359.680099	-59993.490278	-119824.930409	-87900.693762	-112206.539477
-3096.521270	-4681.774042	-5712.658848	-5629.219786	-128581.762741	-111528.901640	-118621.490135	-133874.767587
-3807.619668	-5542.450314	-5438.514702	-5546.093648	-60069.508561	-119998.201132	-87075.042674	-112659.877558
-6378.785536	-6438.040011	-5686.440252	-5615.920498	-128573.067912	-111515.311779	-118611.476554	-133865.178688
-4418.917527	-5559.504695	-5563.416250	-5567.081936	-60097.269427	-120015.747251	-86933.734946	-112713.655855
-3255.308062	-4795.566773	-5708.009685	-5628.236309	-128580.265174	-111527.113500	-118619.701996	-133873.135909
853.858990	-5398.370969	-4494.175851	-5346.134942	-59974.960682	-119813.061632	-87988.111435	-112172.028383
-5380.578981	-5820.036628	-5699.560726	-5621.754303	-128576.666543	-111520.989123	-118615.589275	-133869.023188
-6110.899879	-5643.033164	-5874.597236	-5680.718205	-60144.029277	-120122.298017	-86431.759469	-112990.839838
-5621.530786	-5993.977904	-5694.196307	-5622.223690	-128576.666543	-111520.609143	-118615.455164	-133868.933781
245.243340	-5413.525452	-4609.644963	-5364.776297	-59995.211362	-119828.640798	-87884.846376	-112215.658988
-3064.424165	-4667.871257	-5714.223470	-5630.493835	-128581.941555	-111528.901640	-118621.646598	-133874.745235
-3692.530536	-5539.678698	-5413.167824	-5541.936224	-60066.111096	-119993.350803	-87099.383724	-112647.226470
-6377.846763	-6437.414162	-5688.496612	-5617.507472	-128573.537299	-111515.691759	-118612.080051	-133865.513964
-6378.785536	-6438.040011	-5686.440252	-5615.920498	-128573.067912	-111515.311779	-118611.476554	-133865.178688
-4418.917527	-5559.504695	-5563.416250	-5567.081936	-60097.269427	-120015.747251	-86933.734946	-112713.655855
-3255.308062	-4795.566773	-5708.009685	-5628.236309	-128580.265174	-111527.113500	-118619.701996	-133873.135909
853.858990	-5398.370969	-4494.175851	-5346.134942	-59974.960682	-119813.061632	-87988.111435	-112172.028383
-5380.578981	-5820.036628	-5699.560726	-5621.754303	-128576.666543	-111520.989123	-118615.589275	-133869.023188
-6110.899879	-5643.033164	-5874.597236	-5680.718205	-60144.029277	-120122.298017	-86431.759469	-112990.839838
-5621.530786	-5993.977904	-5694.196307	-5622.223690	-128576.666543	-111520.609143	-118615.455164	-133868.933781
245.243340	-5413.525452	-4609.644963	-5364.776297	-59995.211362	-119828.640798	-87884.846376	-112215.658988
-3064.424165	-4667.871257	-5714.223470	-5630.493835	-128581.941555	-111528.901640	-118621.646598	-133874.745235
-3692.530536	-5539.678698	-5413.167824	-5541.936224	-60066.111096	-119993.350803	-87099.383724	-112647.226470
