0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
90597.543490	90563.501783	-93750.011176	-93750.011176	-93750.011176	-93750.011176	-93750.011176	-93750.011176
-1753.963739	-2204.753721	-2181.060872	-2207.927669	1823.947051	-28682.496093	-39678.302667	-66856.079323
-2528.786961	-3685.109757	-4502.155423	-4484.430490	-139127.740458	-137779.058549	-145995.850384	-146174.776098
-453.896875	-4331.119875	-4191.354417	-4310.958601	3735.736458	-57261.190684	-79640.248971	-133412.086476
90597.543490	90563.501783	-93750.011176	-93750.011176	-93750.011176	-93750.011176	-93750.011176	-93750.011176
-1753.963739	-2204.753721	-2181.060872	-2207.927669	1823.947051	-28682.496093	-39678.302667	-66856.079323
-2528.786961	-3685.109757	-4502.155423	-4484.430490	-139127.740458	-137779.058549	-145995.850384	-146174.776098
-453.896875	-4331.119875	-4191.354417	-4310.958601	3735.736458	-57261.190684	-79640.248971	-133412.086476
-3664.367338	-4219.115283	-4496.053397	-4480.206010	-139125.170007	-137775.214049	-145993.101119	-146171.892723
-4670.419356	-4479.535458	-4513.331296	-4523.523691	3551.088697	-57477.734384	-79096.565139	-134020.232739
-4586.890887	-4690.178298	-4488.118528	-4479.960141	-139124.566510	-137773.492965	-145991.983532	-146170.797488
-1527.272347	-4364.446326	-4264.042290	-4353.181047	3704.242850	-57305.894173	-79528.512600	-133527.734402
-1782.193992	-3339.238863	-4507.341028	-4485.011635	-139126.734629	-137778.209183	-145994.866907	-146173.479697
-2980.247495	-4406.668771	-4349.984747	-4418.291678	3642.842608	-57374.871656	-79377.191291	-133716.517236
-4942.842417	-4885.040806	-4486.106871	-4479.200182	-139123.963013	-137771.928343	-145990.955352	-146169.769307
-4214.533176	-4458.524818	-4467.666682	-4487.671493	3591.478299	-57444.497340	-79193.906986	-133908.071686
-2605.118168	-3734.238891	-4507.139862	-4489.973723	-139130.668537	-137781.137262	-145998.264372	-146176.921866
-521.689716	-4338.920634	-4201.971495	-4318.938174	3742.978423	-57275.629911	-79650.888401	-133417.674412
-3664.121469	-4224.546757	-4500.188470	-4484.586952	-139126.846388	-137776.152823	-145994.129299	-146172.742089
-4677.326045	-4482.150612	-4518.606307	-4526.071790	3552.094525	-57485.959826	-79101.974261	-134020.769181
-4618.831529	-4708.953763	-4488.364397	-4480.697749	-139122.487798	-137770.676645	-145989.301323	-146167.891761
-1631.766752	-4369.609579	-4273.407671	-4359.417183	3705.159271	-57317.695894	-79529.518429	-133536.675100
